X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,N95 W 17707 Shady Ln,,Menomonee Falls,United States,Waukesha,"N95 W 17707 Shady Ln, Menomonee Falls, WI 53051-8012",SEC Appleton & County Rd Q,53051-8012,WI,T0863,863,TRUE,2011-03-24T12:00:00,1994-03-09T12:00:00,Menomonee Falls,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(262) 255-6119,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,3900 N 124th St,,Wauwatosa,United States,Milwaukee,"3900 N 124th St, Wauwatosa, WI 53222-2105",SEC W Capital Dr & N 124th St,53222-2105,WI,T2586,2586,TRUE,2009-09-03T12:00:00,2009-10-07T12:00:00,Wauwatosa,12-hour,110,196,100,,CST,Central Std Time,UTC,-6,STR,(414) 847-1100,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4777 S 27th St,,Greenfield,United States,Milwaukee,"4777 S 27th St, Greenfield, WI 53221-2601",SWC Layton Ave & 27th Ave,53221-2601,WI,T0024,24,TRUE,2011-07-24T12:00:00,1970-10-29T12:00:00,Greenfield,12-hour,110,196,100,,CST,Central Std Time,UTC,-6,STR,(414) 282-1000,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,1501 Miller Park Way,,West Milwaukee,United States,Milwaukee,"1501 Miller Park Way, West Milwaukee, WI 53214-3654",SWC Miller Pkwy & Greenfield Ave,53214-3654,WI,T1895,1895,TRUE,2011-03-24T12:00:00,2004-07-21T12:00:00,West Milwaukee,12-hour,110,196,100,,CST,Central Std Time,UTC,-6,STR,(414) 203-0106,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,8989 S Howell Ave,,Oak Creek,United States,Milwaukee,"8989 S Howell Ave, Oak Creek, WI 53154-3803",SWC S Howell Ave & Centennial Dr,53154-3803,WI,T1925,1925,TRUE,2011-03-24T12:00:00,2005-03-02T12:00:00,Oak Creek,12-hour,150,196,100,,CST,Central Std Time,UTC,-6,STR,(414) 216-0001,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,5300 Durand Ave,,Racine,United States,Racine,"5300 Durand Ave, Racine, WI 53406-5056",NWC Ohio St & Rt 11,53406-5056,WI,T0152,152,TRUE,2006-05-12T12:00:00,1981-07-22T12:00:00,Racine,12-hour,150,196,100,,CST,Central Std Time,UTC,-6,STR,(262) 554-6998,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,
en-US,2950 S Chase Ave,,Milwaukee,United States,Milwaukee,"2950 S Chase Ave, Milwaukee, WI 53207-6407",NEC Chase Ave & Oklahoma Ave,53207-6407,WI,T0223,223,TRUE,2011-07-21T12:00:00,1984-10-10T12:00:00,Milwaukee Chase,12-hour,110,196,100,,CST,Central Std Time,UTC,-6,STR,(414) 483-2000,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks']"
en-US,1250 N Port Washington Rd,,Grafton,United States,Ozaukee,"1250 N Port Washington Rd, Grafton, WI 53024-9315",SWC I-43 & Rte 60 (Washington),53024-9315,WI,T1212,1212,TRUE,2011-07-21T12:00:00,1999-10-06T12:00:00,Grafton,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(262) 375-6395,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,4301 W Wisconsin Ave,Ste 42,Appleton,United States,Outagamie,"4301 W Wisconsin Ave, Appleton, WI 54913-8605",SWC US Hwy 41 & Wisconsin Ave/US 10,54913-8605,WI,T0238,238,TRUE,2012-10-11T12:00:00,1986-07-23T12:00:00,Appleton,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(920) 731-5566,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Wine, Beer, & Spirits Available']"
en-US,1800 S Kensington Dr,,Appleton,United States,Outagamie,"1800 S Kensington Dr, Appleton, WI 54915-4136",NWC Rte 441 & Rte KK,54915-4136,WI,T1248,1248,TRUE,2004-08-08T12:00:00,2000-03-01T12:00:00,Appleton East,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(920) 749-9770,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Caffe', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,4085 State Highway 28,,Sheboygan Falls,United States,Sheboygan,"4085 State Highway 28, Sheboygan Falls, WI 53085-2848",SWC I-43 & Rt 28,53085-2848,WI,T1880,1880,TRUE,,2004-03-03T12:00:00,Kohler,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(920) 451-6802,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2661 E US Highway 30,,Merrillville,United States,Lake,"2661 E US Highway 30, Merrillville, IN 46410-5898",SWC US 30 & Colorado Str,46410-5898,IN,T0870,870,TRUE,2016-06-23T12:00:00,1993-10-06T12:00:00,Lake County,12-hour,133,195,100,,CST,Central Std Time,UTC,-6,STR,(219) 942-0402,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Wine, Beer, & Spirits Available']"
en-US,1001 Cormier Rd,,Green Bay,United States,Brown,"1001 Cormier Rd, Green Bay, WI 54304-4404",SEC Cormier Rd & Ridge Rd,54304-4404,WI,T1247,1247,TRUE,2012-06-21T12:00:00,2001-07-25T12:00:00,Green Bay West,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(920) 499-0494,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical']"
en-US,2420 Laporte Ave,,Valparaiso,United States,Porter,"2420 Laporte Ave, Valparaiso, IN 46383-6914",SWC Silhavy & Rte 2/LaPorte,46383-6914,IN,T1286,1286,TRUE,2010-10-14T12:00:00,2001-03-07T12:00:00,Valparaiso,12-hour,133,195,100,,CST,Central Std Time,UTC,-6,STR,(219) 531-6448,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Wine, Beer, & Spirits Available']"
en-US,2050 Lime Kiln Rd,,Green Bay,United States,Brown,"2050 Lime Kiln Rd, Green Bay, WI 54311-6264",SWC Allouez Ave & Hwy GV,54311-6264,WI,T1483,1483,TRUE,2012-03-22T12:00:00,2002-10-09T12:00:00,Bellevue,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(920) 406-0755,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beer Available', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,14546 Dellwood Dr N,,Baxter,United States,Crow Wing,"14546 Dellwood Dr N, Baxter, MN 56425-9744",NEC Hwy 371 & Design Dr,56425-9744,MN,T0659,659,TRUE,2011-06-02T12:00:00,1991-07-24T12:00:00,Brainerd,12-hour,114,199,100,,CST,Central Std Time,UTC,-6,STR,(218) 828-3535,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-9:00 p.m.,21:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,3316 7th Ave SE,,Aberdeen,United States,Brown,"3316 7th Ave SE, Aberdeen, SD 57401-6639",SEC Hwy 12 & Lemont St,57401-6639,SD,T0848,848,TRUE,2008-10-16T12:00:00,1993-07-21T12:00:00,Aberdeen,12-hour,143,197,100,,CST,Central Std Time,UTC,-6,STR,(605) 226-0223,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Beer Available', 'Mobile Kiosk', 'Starbucks']"
en-US,3630 South Street,,Lafayette,United States,Tippecanoe,"3630 South Street, Lafayette, IN 47905-4807",NWC Shenandoah & Rte 26,47905-4807,IN,T1762,1762,TRUE,2000-03-01T12:00:00,2000-03-01T12:00:00,Lafayette,12-hour,138,190,100,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(765) 446-8551,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Bakery', 'CVS pharmacy', 'Caffe', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,1400 E Ireland Rd,,South Bend,United States,St. Joseph,"1400 E Ireland Rd, South Bend, IN 46614-3452",NEC US 20 Bypass & Miami St,46614-3452,IN,T1902,1902,TRUE,2004-07-21T12:00:00,2004-07-21T12:00:00,South Bend,12-hour,133,195,100,,EST,Eastern Std Time,UTC,-5,STR,(574) 299-1402,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,5057 Harvey St,,Muskegon,United States,Muskegon,"5057 Harvey St, Muskegon, MI 49444-9795",SEC US 31 & Ellis Rd,49444-9795,MI,T2327,2327,TRUE,2007-10-10T12:00:00,2007-10-10T12:00:00,Norton Shores,12-hour,136,195,100,,EST,Eastern Std Time,UTC,-5,STR,(231) 798-1592,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,155 University Dr E,,Granger,United States,St. Joseph,"155 University Dr E, Granger, IN 46530-4474",NEC I-90 & N Main St,46530-4474,IN,T1445,1445,TRUE,2002-07-24T12:00:00,2002-07-24T12:00:00,Mishawaka,12-hour,133,195,100,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(574) 243-7442,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,3456 W Shore Dr,,Holland,United States,Ottawa,"3456 W Shore Dr, Holland, MI 49424-9699",SEC US 31 & Greenly St,49424-9699,MI,T1482,1482,TRUE,2012-06-21T12:00:00,2003-03-05T12:00:00,Holland,12-hour,136,195,100,,EST,Eastern Std Time,UTC,-5,STR,(616) 820-0093,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,410 S Ashland Ave,,Sturgeon Bay,United States,Door,"410 S Ashland Ave, Sturgeon Bay, WI 54235-3805",NEC Hwy 57/42 & Ashland Ave,54235-3805,WI,T1246,1246,TRUE,2007-06-01T12:00:00,2001-07-25T12:00:00,Sturgeon Bay,12-hour,128,196,100,,CST,Central Std Time,UTC,-6,STR,(920) 743-5775,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1902 Miller Trunk Hwy,,Duluth,United States,St. Louis,"1902 Miller Trunk Hwy, Duluth, MN 55811-1810",SEC Hwy 53 & Burning Tree Rd,55811-1810,MN,T0004,4,TRUE,2009-07-09T12:00:00,1962-10-08T12:00:00,Duluth,12-hour,114,199,100,,CST,Central Std Time,UTC,-6,STR,(218) 727-8851,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,4202 13th Ave SW,,Fargo,United States,Cass,"4202 13th Ave SW, Fargo, ND 58103-3308",SEC 13th Ave S & 43rd St,58103-3308,ND,T0061,61,TRUE,2011-07-21T12:00:00,1978-04-10T12:00:00,Fargo,12-hour,143,197,100,,CST,Central Std Time,UTC,-6,STR,(701) 282-7400,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,12:00:00,FALSE,TRUE,12:00 p.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Cafe-Pizza', 'Fresh Grocery', 'In-Store Apple Store', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,3301 Highway 10 E,,Moorhead,United States,Clay,"3301 Highway 10 E, Moorhead, MN 56560-2516",SWC US 10 E Moorhead & 32nd St,56560-2516,MN,T0658,658,TRUE,2018-04-13T12:00:00,1991-07-24T12:00:00,Moorhead,12-hour,143,197,100,,CST,Central Std Time,UTC,-6,STR,(218) 233-2326,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,1611 Blue Lakes Blvd N,,Twin Falls,United States,Twin Falls,"1611 Blue Lakes Blvd N, Twin Falls, ID 83301-3374",SWC Blue Lakes & Pole Line,83301-3374,ID,T0699,699,TRUE,2005-07-14T12:00:00,1992-07-22T12:00:00,Twin Falls,12-hour,178,197,100,,MST,Mountain Std Time,UTC,-7,STR,(208) 736-0700,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,2171 S 25th E,,Idaho Falls,United States,Bonneville,"2171 S 25th E, Idaho Falls, ID 83406-5712",SEC 21st & Hitt Rd,83406-5712,ID,T1082,1082,TRUE,2017-03-30T12:00:00,1997-03-05T12:00:00,Idaho Falls,12-hour,178,197,100,,MST,Mountain Std Time,UTC,-7,STR,(208) 535-2285,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Caffe', 'Starbucks']"
en-US,633 N Milwaukee St,,Boise,United States,Ada,"633 N Milwaukee St, Boise, ID 83704-9139",SWC Emerald St & Milwaukee St,83704-9139,ID,T0617,617,TRUE,2015-10-08T12:00:00,1990-02-21T12:00:00,Boise,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(208) 375-3275,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Caffe', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,6280 N Eagle Rd,,Boise,United States,Ada,"6280 N Eagle Rd, Boise, ID 83713-0955",SEC Eagle Rd & Chinden Blvd,83713-0955,ID,T1230,1230,TRUE,2018-04-13T12:00:00,2001-10-10T12:00:00,Boise NW,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(208) 938-8350,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,16300 N Market Place Blvd,,Nampa,United States,Canyon,"16300 N Market Place Blvd, Nampa, ID 83687-7910",NEC Midland Rd & Karcher Rd,83687-7910,ID,T2206,2206,TRUE,,2006-10-04T12:00:00,Nampa,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(208) 465-6800,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Starbucks', 'Wine & Beer Available']"
en-US,2550 Catron St,,Bozeman,United States,Gallatin,"2550 Catron St, Bozeman, MT 59718-7993",SWC N 19th Ave & I-90,59718-7993,MT,T1237,1237,TRUE,2017-07-27T12:00:00,1999-10-06T12:00:00,Bozeman,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(406) 582-9669,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-9:00 p.m.,21:00:00,"['Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,3303 N Montana Ave,,Helena,United States,Lewis and Clark,"3303 N Montana Ave, Helena, MT 59602-7817",NEC Montana Ave & Custer Ave,59602-7817,MT,T1282,1282,TRUE,,2000-07-19T12:00:00,Helena,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(406) 495-8368,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Caffe', 'Mobile Kiosk']"
en-US,2601 Central Ave,,Billings,United States,Yellowstone,"2601 Central Ave, Billings, MT 59102-6652",NWC Central Ave & 24th,59102-6652,MT,T0171,171,TRUE,2004-04-08T12:00:00,1982-10-11T12:00:00,Billings,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(406) 652-5430,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Caffe', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,403 Main St,,Billings,United States,Yellowstone,"403 Main St, Billings, MT 59105-3227",NEC Main & Swords,59105-3227,MT,T1333,1333,TRUE,2007-07-13T12:00:00,2001-07-25T12:00:00,Billings East,12-hour,161,197,100,,MST,Mountain Std Time,UTC,-7,STR,(406) 256-7020,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Caffe', 'Wine & Beer Available']"
en-US,315 W Canfield Ave,,Coeur d'Alene,United States,Kootenai,"315 W Canfield Ave, Coeur d'Alene, ID 83815-7750",NEC Hwy 95 & Canfield Rd,83815-7750,ID,T0679,679,TRUE,2012-10-11T12:00:00,1991-10-09T12:00:00,Coeur d'Alene,12-hour,161,197,100,,PST,Pacific Std Time,UTC,-8,STR,(208) 772-7523,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Caffe', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,13724 E Sprague Ave,,Spokane,United States,Spokane,"13724 E Sprague Ave, Spokane, WA 99216-0812",SWC Sprague & Evergreen Road,99216-0812,WA,T0915,915,TRUE,2017-03-30T12:00:00,1994-07-20T12:00:00,Spokane Valley,12-hour,161,197,100,,PST,Pacific Std Time,UTC,-8,STR,(509) 924-8757,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Caffe', 'Starbucks', 'Wine & Beer Available']"
en-US,4915 S Regal St,,Spokane,United States,Spokane,"4915 S Regal St, Spokane, WA 99223-7633",SEC S Regal St & E Palouse Hwy,99223-7633,WA,T2857,2857,TRUE,,2014-07-23T12:00:00,Spokane South,12-hour,161,197,100,,PST,Pacific Std Time,UTC,-8,STR,(509) 822-3274,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
